ano,rede,localizacao,disciplina,serie,media,nivel_0,nivel_1,nivel_2,nivel_3,nivel_4,nivel_5,nivel_6,nivel_7,nivel_8,nivel_9,nivel_10
2003,estadual,total,LP,12,242.23485874592939,37.607619232582607,18.78962486955372,15.1595759797036,15.8179725864877,7.1594351242194953,5.2695534094119552,0.18621502027388639,0.0100037777671784,0,,
2003,estadual,total,MT,12,252.13211345660531,29.246474508475483,18.78962486955372,15.1595759797036,15.8179725864877,7.1594351242194953,5.2695534094119552,0.18621502027388639,0.0100037777671784,0,0,0
2003,estadual,total,LP,9,223.07724080442031,31.884178338505432,20.628559950648693,18.697444550556312,14.717347947736894,8.9295213944000533,3.8921314250900503,1.0479050927018836,0.19447277281761061,0.0084385275432433,,
2003,federal,total,LP,9,226.6551311714216,28.534212661230413,20.364502703176971,19.828897560342117,15.838460145755212,9.50955134212265,4.6494189776880486,1.0979201766364135,0.16822162870672011,0.0088148043415828,,
2003,federal,total,MT,12,266.29174490310066,19.7867913763697,18.613247608143009,19.139023815042627,17.98337729762083,11.302631097049629,5.2907878166973816,1.9951663641558757,0.2941762259512154,0.0510297726624053,0,0
2003,federal,total,LP,12,257.37900514887122,25.330560002676961,18.613247608143009,19.139023815042627,17.98337729762083,11.302631097049629,5.2907878166973816,1.9951663641558757,0.2941762259512154,0.0510297726624053,,
2003,"total - federal, estadual e municipal",total,LP,9,231.85605374333983,26.8421760782274,18.825277378897518,18.473469893412407,15.872653486565667,10.707048355664728,6.2371804508114117,2.3890686756692481,0.58975464873829819,0.063371032013992,,
2003,"total - federal, estadual, municipal e privada",total,LP,9,231.95870053365263,26.80567788175615,18.801056975934369,18.456078831071459,15.865474029095148,10.723235556640708,6.2684817634748278,2.4124217463379867,0.60104102348577593,0.0665321922042491,,
2003,"total - federal, estadual e municipal",total,MT,12,278.019704076599,17.514014382379134,16.350143166152865,17.513342075751194,17.092451318729665,12.451771418924087,8.07770865766329,4.6368957678148117,1.2603516173786615,0.13845779489266219,0,0
2003,"total - federal, estadual e municipal",total,LP,12,266.24832348308081,22.478878182692444,16.350143166152865,17.513342075751194,17.092451318729665,12.451771418924087,8.07770865766329,4.6368957678148117,1.2603516173786615,0.13845779489266219,,
2003,"total - federal, estadual, municipal e privada",total,MT,12,278.67853016915234,17.391874948396929,16.244331519922596,17.4301268486022,17.05030570596778,12.486178904773768,8.19945935040872,4.7821063761995,1.3135736157470372,0.1421158583391019,0,0
2003,"total - federal, estadual, municipal e privada",total,LP,12,266.67422796915332,22.351801820038887,16.244331519922596,17.4301268486022,17.05030570596778,12.486178904773768,8.19945935040872,4.7821063761995,1.3135736157470372,0.1421158583391019,,
2003,total - estadual e municipal,total,LP,9,240.12353017062745,24.152485476097077,16.378498195242067,16.318858643141539,15.927007812208922,12.610610309204716,8.7611135357002521,4.4415006494739284,1.2598308243101539,0.15009455462111049,,
2003,estadual,total,LP,5,160.74379948814592,22.8449923861124,19.076117404417008,20.7533195455032,18.41641515717825,11.554819794733559,5.0124200875994624,1.7151451264535518,0.39402015065648888,0.16963791180594,0.0631124355400768,
2003,federal,total,MT,9,238.57484660786145,20.982341203836345,18.604754684410139,21.739254814578857,17.65673672935414,11.332031772236496,6.1763283441014556,2.7074103438698631,0.57488429357264115,0.1744734922965997,0.0517843217435257,
2003,federal,total,MT,5,177.6439342583387,10.210000717881975,16.847065446700512,22.79974310398077,21.633761111207377,14.523441911974777,8.9192189939109863,3.7800934229181409,1.0210037994384755,0.190598708334611,0.0750727836523517,0
2003,estadual,total,MT,9,232.693082687322,24.689985801936249,20.633367437548543,20.650529790326853,16.399990283407906,10.394312884206874,4.8534016058726426,1.4804194000165871,0.60037268574262259,0.21117853701764239,0.0864415739240424,
2003,estadual,total,MT,5,168.19790311280514,14.035134941073617,21.73331991529016,23.647183454033627,18.950233769253671,12.363540589491068,6.4009366400781325,1.9052500322691344,0.71404615963696183,0.24189312786136549,0.00846137101222,0
2003,federal,total,LP,5,169.90164753570147,16.643335592833328,17.192975810168267,20.6729734852349,21.120620817689879,13.199616938936044,7.5449441065347482,2.6346778753851252,0.61124651035442412,0.32222122713392592,0.0573876357295531,
2003,"total - federal, estadual e municipal",total,LP,5,169.39173311401331,18.73736920933165,17.105438349329006,19.652182723837537,18.962786410883623,13.163156085588149,7.5715730133387789,3.2669291764631696,1.0501243447454305,0.36820435885822478,0.1222363276240659,
2003,"total - federal, estadual, municipal e privada",total,LP,5,169.42079974206229,18.728433459121739,17.097794268531057,19.646661588387456,18.960483543607669,13.165720269582,7.5806776241896587,3.2740407367476121,1.0549291425350087,0.3690854545078916,0.1221739127894798,
2003,total - estadual e municipal,total,LP,5,169.15734841318547,19.699902179280077,17.065201319942531,19.182971171777258,17.970927090251951,13.1463966729487,7.5838131228339822,3.557546632546825,1.2518567248049719,0.38934073412813658,0.1520443514851498,
2003,municipal,total,LP,9,278.30565649026391,6.8342018781243494,6.8587492736452971,10.991044147686,18.636535073938258,20.855912199803296,19.667187344578856,12.042843759563915,3.6461352465715446,0.46739107608853159,,
2003,total - estadual e municipal,total,LP,12,305.15282178925224,9.9702223475090381,6.4232311293523221,10.382429632493706,13.184481514218415,17.492376121709057,20.302296055612551,16.2246134747764,5.4983964662445652,0.52195325808393112,,
2003,total - estadual e municipal,total,MT,12,329.48858752264726,7.5397901825797451,6.4232311293523221,10.382429632493706,13.184481514218415,17.492376121709057,20.302296055612551,16.2246134747764,5.4983964662445652,0.52195325808393112,0,0
2003,"total - federal, estadual e municipal",total,MT,5,177.0965669005212,11.520236489457847,18.341814096002309,21.787540634412583,19.391545504359051,13.881690228989669,8.6574817870245582,4.1377268393175841,1.5734756210566341,0.56185809252939745,0.13063131710166809,0.0159993897489007
2003,"total - federal, estadual, municipal e privada",total,MT,5,177.12512855980123,11.514778930547587,18.332812706913497,21.77982852208455,19.387381397539848,13.884495010415968,8.6670213097962723,4.1461641309673443,1.5777248721794457,0.56269463283807863,0.13110726637986139,0.0159912203377481
2003,municipal,total,MT,12,340.53658370423051,4.4396570852181823,4.6491624059782328,9.69710567309114,12.806683892474419,18.97472803684526,22.4588761480334,18.5254638009832,6.2857550135120528,0.59683207641070557,0,0
2003,municipal,total,LP,12,314.1789609142503,6.0053929526714933,4.6491624059782328,9.69710567309114,12.806683892474419,18.97472803684526,22.4588761480334,18.5254638009832,6.2857550135120528,0.59683207641070557,,
2003,privada,total,MT,12,361.30948511247112,2.0729642673250281,2.9732807922518734,6.9931519015765415,11.764341591068968,16.801615875948411,23.469608498619959,22.994632300572977,7.9887541401832811,0.6009155017838318,0,0
2003,privada,total,LP,12,320.09178871207661,6.41369939799412,2.9732807922518734,6.9931519015765415,11.764341591068968,16.801615875948411,23.469608498619959,22.994632300572977,7.9887541401832811,0.6009155017838318,,
2003,total - estadual e municipal,total,MT,5,176.84491177398291,12.122624527731006,19.029032935617241,21.322175031361521,18.360674656457856,13.586641394452847,8.53714667938986,4.3021507520204629,1.8274775526521128,0.73254661820338307,0.1561746557128669,0.0233551964010243
2003,"total - federal, estadual e municipal",total,MT,9,244.8334750160698,19.855374284913395,17.442819018735978,19.870225410122856,16.623666728673879,11.603819341107529,7.3004871932569477,4.1095761131567983,2.1051700214360625,0.849724108692559,0.239137779904105,
2003,"total - federal, estadual, municipal e privada",total,MT,9,244.9723346864522,19.825055314541054,17.419153361905227,19.844698595290247,16.610694463198303,11.598847717580304,7.312353225620349,4.1328003049045456,2.1339808488399776,0.87242083047830987,0.24999533764176349,
2003,municipal,total,LP,5,214.69374453274995,2.6778256731534587,6.1815810781560092,10.683822212308677,15.559825513161648,21.760440024553727,21.500885796297784,13.529120523685014,5.894699643328611,1.5784316676906271,0.63336786766441444,
2003,total - estadual e municipal,total,MT,9,254.78247030270725,18.063897329698118,15.595754181653261,16.899132780445072,14.981452509012769,12.035865001162747,9.0875003153351717,6.3385214538682479,4.5377805713377519,1.9231326515310565,0.536963205955955,
2003,privada,total,LP,5,226.31726840847276,1.2371499510693609,2.1348889439124128,8.839315459059641,14.452736185099932,18.184982015927861,25.402497379951395,17.194563826351686,10.460080177676851,2.0937860609509995,0,
2003,privada,total,LP,9,298.00491724924984,3.3215749056900181,3.2168776930942764,7.2661149872486748,11.245982250019962,21.138596625605981,26.408744048837068,17.438531785062843,7.8630542850180616,2.100523419423161,,
2003,privada,total,MT,5,233.03317116274005,0.83187591460461,0.71303649823252291,6.6837481309886,11.2363472027706,19.374716637112453,27.340167722733742,20.661747360335184,9.8954248515638863,2.2001811233204638,1.062754558337869,0
2003,municipal,total,MT,5,223.67132870753019,1.7657469630056819,4.3844229230619725,8.7314840722024254,15.168016720691169,20.210137506124092,20.105431837649331,17.282162320103325,7.85707746161399,3.3895978377550882,0.95609103454929756,0.14983132324352261
2003,municipal,total,MT,9,304.25034482520306,3.2251648656371086,4.314317829749549,8.4981014888553954,11.804721227411829,15.712023686845516,18.569513457685783,17.21795310683256,13.355372195871976,5.7569524386417763,1.5458797024686464,
2003,privada,total,MT,9,334.31886851787363,0.31690795509383213,2.1919502233206245,3.4199698114240875,8.26394444578285,8.3999539822823728,14.947319224612368,19.075951386728011,20.671743168631654,15.476181701487141,7.2360781006370827,
2005,total - estadual e municipal,total,LP,12,,0,0,0,0,0,0,0,0,0,,
2005,total - estadual e municipal,total,MT,12,339.54325546851049,13.00303016289716,0,0,0,0,0,0,0,0,0,0
2005,"total - federal, estadual e municipal",total,MT,12,260.80818315973795,26.132537055366392,0,0,0,0,0,0,0,0,0,0
2005,municipal,total,MT,12,249.07240100816423,46.933946520105209,0,0,0,0,0,0,0,0,0,0
2005,municipal,total,LP,12,,0,0,0,0,0,0,0,0,0,,
2005,privada,total,MT,12,333.30938020913288,6.0671609017232422,0,0,0,0,0,0,0,0,0,0
2005,"total - federal, estadual, municipal e privada",total,LP,12,,0,0,0,0,0,0,0,0,0,,
2005,estadual,total,MT,12,363.4969001117546,4.0192627641219465,0,0,0,0,0,0,0,0,0,0
2005,federal,total,MT,12,260.03067772154452,26.262190368818118,0,0,0,0,0,0,0,0,0,0
2005,estadual,total,LP,12,,0,0,0,0,0,0,0,0,0,,
2005,federal,total,LP,12,,0,0,0,0,0,0,0,0,0,,
2005,privada,total,LP,12,,0,0,0,0,0,0,0,0,0,,
2005,"total - federal, estadual e municipal",total,LP,12,,0,0,0,0,0,0,0,0,0,,
2005,"total - federal, estadual, municipal e privada",total,MT,12,271.28739349141506,23.2323187740742,0,0,0,0,0,0,0,0,0,0
2005,federal,total,LP,9,226.59525897044884,28.424400474485608,19.715888629919736,21.218021085161475,15.678789077304035,9.1876977281007743,3.904834165009774,1.6286956440402824,0.237823730065294,0.0038494659128655,,
2005,"total - federal, estadual e municipal",total,LP,9,225.42278447616263,29.320764470074611,20.135727356859451,20.656679849885631,15.5203533977398,8.9161470035728723,3.7335691593158238,1.4322870890187267,0.27682498725350851,0.0076466862795979,,
2005,municipal,total,LP,9,222.5362635738536,31.341831805618948,21.122026444144563,19.55985140739816,15.239685679442005,8.2743696722598,3.2478665615684217,0.88972679591620207,0.31614653445485769,0.0084950991970137,,
2005,total - estadual e municipal,total,LP,9,222.97596978204936,31.191369422565003,21.011880800912685,19.485227515887992,15.189716995226355,8.3494529678307039,3.3761594804175656,1.0224058158497826,0.358215968159304,0.0155710331505807,,
2005,"total - federal, estadual, municipal e privada",total,LP,9,231.81788430900517,26.596381441276865,18.459480638557785,19.584059432183068,15.8534220674846,10.408656917847974,5.660130547875954,2.737845493709425,0.637366304686388,0.0626571563779209,,
