ano,rede,localizacao,sigla_uf,disciplina,serie,media,nivel_0,nivel_1,nivel_2,nivel_3,nivel_4,nivel_5,nivel_6,nivel_7,nivel_8,nivel_9,nivel_10
2003,total - estadual e municipal,total,PI,MT,9,246.87053900389446,22.863285072785857,13.806410262476094,20.610039680271733,13.615613274305947,10.293722944037782,7.5550894836510816,5.1246867149180284,3.8355246562621832,1.7394621111073649,0.55616580018454087,
2011,"total - federal, estadual e municipal",total,PI,MT,12,246.88475389906361,35.69847276765983,19.533910841826788,19.404287994751169,14.386220255631947,6.5242737397030828,3.3068534216495467,1.061738147086712,0.18195386664275573,0.0032063688942886416,0,0
2003,federal,total,PI,MT,12,246.9983892129446,33.836306090204943,21.424550373611343,16.052879777040971,12.626429262919958,7.2594887075243939,3.2738223289393948,0.65006394463877137,0,0,0,0
2021,"total - federal, estadual e municipal",urbana,PI,MT,9,247.1,17.95,15.3,18.57,18.76,15.58,9.21,3.19,1.04,0.4,0,
2021,total - estadual e municipal,urbana,PI,MT,9,247.1,17.95,15.3,18.57,18.76,15.58,9.21,3.19,1.04,0.4,0,
1999,federal,total,PI,MT,12,247.89790828007938,31.82671566948386,21.092519639224754,19.317076311751247,16.067533900904206,2.5485489721677856,1.2904869641612478,0.72716571080227566,0,0,0,0
2021,municipal,urbana,PI,LP,9,248,17.68,15.25,18.39,18.580000000000002,14.93,9.64,4.19,1.3,0.04,,
2017,estadual,total,PI,LP,9,248.07475528928589,15.605987293254252,15.374806064324252,20.123029232006253,20.223411610602078,16.199936918038333,8.3426428174190459,2.9452291266637918,1.184956937693515,0,,
2021,privada,urbana,PI,MT,5,248.11,0.36,1.35,3.86,8.98,16.64,18.990000000000002,20.71,16.88,9.15,3.09,0
2021,privada,total,PI,MT,5,248.11,0.36,1.35,3.86,8.98,16.64,18.990000000000002,20.71,16.88,9.15,3.09,0
2015,estadual,total,PI,MT,12,248.20620608841497,28.137105580842793,19.10375033251001,17.44914999161972,13.988585013635104,7.60176579195291,3.909295914727958,1.5418270274423653,0.43939392383993781,0,0,0
2021,estadual,total,PI,MT,9,248.23000000000002,16.740000000000002,14.6,19.31,19.38,16.51,9.24,2.92,1.02,0.29,0,
2015,"total - federal, estadual, municipal e privada",total,PI,MT,9,248.41540691294492,14.693871642422753,20.019594248396555,21.776213341922904,17.185972408746853,11.909651376369141,7.2628005139720937,3.8405586134320266,2.1663976342470064,0.81943530708565493,0.32550491340636833,
2021,estadual,urbana,PI,MT,9,248.42000000000002,16.69,14.52,19.240000000000002,19.41,16.580000000000002,9.2900000000000009,2.94,1.03,0.3,0,
2015,total - estadual e municipal,total,PI,MT,12,248.47564761431627,27.959240625367091,19.09676009463567,17.583405548956446,14.012751676073119,7.7509601723852324,3.8615367872746442,1.5229908187948786,0.43402593152914248,0,0,0
2021,total - estadual e municipal,rural,PI,MT,13,248.52,30.68,21.37,21.55,15.700000000000001,6.82,2.79,0.81,0.28,0,0,0
2021,estadual,rural,PI,MT,13,248.52,30.68,21.37,21.55,15.700000000000001,6.82,2.79,0.81,0.28,0,0,0
1995,estadual,total,PI,LP,12,248.60364491889297,29.532442748091604,24.30820610687023,14.479961832061068,15.696564885496183,10.448473282442748,3.5543893129770994,1.9799618320610688,0,0,,
2015,"total - federal, estadual e municipal",total,PI,MT,12,248.66033401330088,27.886676135169033,19.047015747511477,17.576220886095616,14.020289909430183,7.8193477743257143,3.9165015495458033,1.5496835650823921,0.44048535288914625,0,0,0
2023,total - estadual e municipal,rural,PI,MT,14,248.74,29.55,24.61,21.69,14.58,6.75,1.81,0.79,0.16,0,0.05,0
2023,estadual,rural,PI,MT,14,248.74,29.55,24.61,21.69,14.58,6.75,1.81,0.79,0.16,0,0.05,0
1995,total - estadual e municipal,total,PI,LP,12,248.84108839668909,30.885959534028203,20.7388105456775,14.776210913549969,16.370324954015942,11.787247087676272,4.1692213366033108,1.2722256284488045,0,0,,
2021,estadual,rural,PI,LP,13,248.95000000000002,31.720000000000002,18.72,23.43,13.64,8.55,3.15,0.79,0,0,,
2021,total - estadual e municipal,rural,PI,LP,13,248.95000000000002,31.720000000000002,18.72,23.43,13.64,8.55,3.15,0.79,0,0,,
2023,municipal,total,PI,LP,9,249.02,18.48,14.83,17.14,17.240000000000002,15.700000000000001,10.370000000000001,4.79,1.3800000000000001,0.07,,
1995,municipal,total,PI,LP,12,249.26791646655226,33.319039451114925,14.322469982847341,15.308747855917668,17.581475128644939,14.193825042881647,5.2744425385934823,0,0,0,,
2021,total - estadual e municipal,urbana,PI,LP,9,249.4,16.9,14.77,18.35,18.92,15.24,10.13,4.3500000000000005,1.31,0.04,,
2021,"total - federal, estadual e municipal",urbana,PI,LP,9,249.4,16.9,14.77,18.35,18.92,15.24,10.13,4.3500000000000005,1.31,0.04,,
2013,"total - federal, estadual, municipal e privada",total,PI,LP,12,249.4249929722414,35.972369370099869,18.052613169391677,15.847128763592597,12.049446644372395,8.53802294439559,5.5213754940154454,2.7919966161317498,1.1654668335531921,0.061580164448756337,,
2017,total - estadual e municipal,total,PI,MT,12,249.53620461786679,30.731083043890159,19.437061875937012,18.132374987376117,13.924238073349168,8.1827873772548614,3.693771437354445,1.0974697179086002,0.21458321409590417,0.014993266344078156,0,0
2017,estadual,total,PI,MT,12,249.588673550634,30.670820142974019,19.43194512890831,18.172008123766251,13.941271345549083,8.1913742083580949,3.7030682841103784,1.0942277315473612,0.21512329820551385,0.015031002869452239,0,0
2019,municipal,total,PI,LP,9,249.60824312530247,16.073232194610416,15.212425663771846,18.704743002445586,19.498296237712541,15.302638982178738,9.5202041518888425,4.4175611203232572,1.2338294075743961,0.0370692394934815,,
2023,municipal,total,PI,MT,9,249.77,15.93,16.95,18.89,17.650000000000002,14.08,9.74,4.48,1.67,0.46,0.16,
2017,"total - federal, estadual e municipal",total,PI,MT,12,249.80262310308578,30.608833110386342,19.411721999752412,18.08888240819271,13.97378222665713,8.227201362405399,3.765941070952548,1.1304160551459275,0.22210187838705861,0.014926611490327164,0,0
2019,total - estadual e municipal,total,PI,LP,9,249.80419029327956,15.870709844751852,15.135215752110534,18.625047752317613,19.683368836057351,15.470329061414571,9.63374670338258,4.3769629420460365,1.1672295409917024,0.037389566925053068,,
2019,"total - federal, estadual e municipal",total,PI,LP,9,249.80419029327956,15.870709844751852,15.135215752110534,18.625047752317613,19.683368836057351,15.470329061414571,9.63374670338258,4.3769629420460365,1.1672295409917024,0.037389566925053068,,
2019,municipal,total,PI,LP,12,250.1000728038905,26.363886071709395,29.856533130472361,17.263564908728569,12.813767748469802,7.0085361731001825,4.4624746450131347,2.2312373225065674,0,0,,
2019,privada,total,PI,MT,5,250.12650310316351,0.06184378904627829,1.2773345148652973,3.3528835262790135,9.2543039850653166,15.091500896522303,19.615515565190233,20.55438490190102,18.088081569050281,8.9885177608009581,3.7156334912779485,0
2021,"total - federal, estadual, municipal e privada",total,PI,MT,9,250.21,17.8,14.76,17.580000000000002,17.76,15.24,9.78,4.32,1.79,0.97,0,
2019,estadual,total,PI,LP,9,250.39932233295929,15.255607619025179,14.900713295744199,18.382996809458479,20.245472560624759,15.97963848352417,9.9785988946964288,4.2536578854130509,0.96495198398722482,0.038362467527182233,,
2023,"total - federal, estadual e municipal",rural,PI,MT,14,250.65,28.52,24.330000000000002,20.92,15.24,7.16,2.23,1.36,0.19,0,0.05,0
2021,"total - federal, estadual, municipal e privada",total,PI,LP,9,251.08,17.150000000000002,14.4,17.61,17.98,14.85,10.69,5.24,2,0.07,,
1997,"total - federal, estadual, municipal e privada",total,PI,MT,9,251.12271700611691,21.795248003279102,17.764267145110548,18.629070602040418,11.377136954234617,8.9160686858789564,6.3888630792561409,6.4739626250337716,5.6689234411951164,2.6043723950640221,0.38208706890719957,
1997,"total - federal, estadual e municipal",total,PI,MT,9,251.12271700611691,21.795248003279102,17.764267145110548,18.629070602040418,11.377136954234617,8.9160686858789564,6.3888630792561409,6.4739626250337716,5.6689234411951164,2.6043723950640221,0.38208706890719957,
2023,"total - federal, estadual e municipal",total,PI,MT,9,251.14000000000001,15.33,16.23,18.89,17.900000000000002,14.540000000000001,10.02,4.67,1.75,0.49,0.16,
2023,total - estadual e municipal,total,PI,MT,9,251.14000000000001,15.33,16.23,18.89,17.900000000000002,14.540000000000001,10.02,4.67,1.75,0.49,0.16,
2019,estadual,total,PI,MT,9,251.14631761657981,14.325017749281789,14.807181846488358,19.153009953418316,20.401021478883443,17.087953514424981,8.9934034954304476,3.6078437186255368,1.2240055550965063,0.4005626883513842,0,
2023,total - estadual e municipal,total,PI,LP,9,251.24,17.56,14.25,16.67,17.240000000000002,16.3,11.25,5.16,1.5,0.08,,
2023,"total - federal, estadual e municipal",total,PI,LP,9,251.24,17.56,14.25,16.67,17.240000000000002,16.3,11.25,5.16,1.5,0.08,,
1995,"total - federal, estadual e municipal",total,PI,MT,12,251.34548585141354,31.084812623274161,18.593296384270257,15.228292425442069,18.580100290314068,11.625758775402481,5.9382422802850359,2.124571126946424,0,0,0,0
2023,total - estadual e municipal,rural,PI,LP,13,251.39000000000001,29.92,19.740000000000002,22.1,14.51,8.42,4.34,0.74,0.22,0,,
2023,estadual,rural,PI,LP,13,251.39000000000001,29.92,19.740000000000002,22.1,14.51,8.42,4.34,0.74,0.22,0,,
2017,"total - federal, estadual, municipal e privada",total,PI,LP,9,251.47741787555404,16.303392415438985,14.222593475579851,18.203498989816094,18.665530274717671,15.931075891362848,9.64668511642274,4.8841265790368213,2.1430972576258247,0,,
2001,federal,total,PI,MT,12,251.65288000415705,31.416851139218217,19.390071338432112,17.729128713527313,13.968478322903234,7.7370758648475437,2.4090237046249934,0.88095832719094269,0.20857331685934521,0,0,0
1997,federal,total,PI,MT,12,252.32887739741767,30.664852575536329,17.286202412436108,17.00831610491888,20.942533339354245,5.081122435289541,1.1167153905205414,0,0,0,0,0
2001,total - estadual e municipal,total,PI,MT,9,252.44501434230924,19.114572146728868,17.431919479121664,16.944628240537227,14.532691138183941,10.102170917504013,7.5990305963838232,8.00507706348239,3.6960539977572089,2.3056925886103308,0.26816383169109548,
2021,estadual,total,PI,LP,9,252.53,15.22,13.59,18.21,19.71,15.94,11.27,4.69,1.35,0.03,,
1997,estadual,total,PI,MT,12,252.53426600000003,20,0,16.666666666666668,16.666666666666668,0,0,0,0,0,0,0
2021,privada,rural,PI,MT,14,252.76000000000002,33.33,19.05,19.05,0,14.290000000000001,14.290000000000001,0,0,0,0,0
2021,privada,rural,PI,MT,12,252.76000000000002,33.33,19.05,19.05,0,14.290000000000001,14.290000000000001,0,0,0,0,0
2021,estadual,urbana,PI,LP,9,252.81,15,13.6,18.25,19.72,16,11.31,4.73,1.36,0.03,,
2017,"total - federal, estadual, municipal e privada",total,PI,LP,12,253.04654665151159,32.405521990047596,18.063037622763133,17.116121536990732,13.800743587451674,9.1442926611145854,5.4563765420280284,2.8761629680218346,1.01758743122737,0.12015566035206217,,
2017,"total - federal, estadual, municipal e privada",total,PI,MT,9,253.09172232339384,15.060435683341009,15.758808211718508,20.269982409245369,17.415049897497582,13.362343617235249,8.5131309327478348,5.2855754084600788,2.6323129649908235,1.2595120386483563,0.44284883611605891,
2023,municipal,urbana,PI,LP,9,253.21,16.69,13.5,16.42,17.650000000000002,16.86,11.56,5.5600000000000005,1.67,0.09,,
2011,"total - federal, estadual, municipal e privada",total,PI,LP,12,253.38090447021369,31.54330760322522,17.921874239083696,18.100771172145844,14.183476779427789,8.4142843479992333,6.0356664331506646,2.947119357855235,0.76873666861376644,0.084763398498659534,,
2023,municipal,urbana,PI,MT,9,253.54,14.67,15.3,18.240000000000002,18.1,15.09,10.76,5.12,1.96,0.59,0.19,
2019,"total - federal, estadual e municipal",total,PI,MT,9,254.06887655919255,14.541979128173169,14.266138697557707,18.115257486615072,19.145013567756862,16.12582738837596,10.157914150484141,4.7608321452546232,1.9659744491449036,0.92106298663488484,0,
2019,total - estadual e municipal,total,PI,MT,9,254.06887655919255,14.541979128173169,14.266138697557707,18.115257486615072,19.145013567756862,16.12582738837596,10.157914150484141,4.7608321452546232,1.9659744491449036,0.92106298663488484,0,
1995,"total - federal, estadual e municipal",total,PI,LP,12,254.31511645552914,27.909738717339668,18.593296384270257,15.228292425442069,18.580100290314068,11.625758775402481,5.9382422802850359,2.124571126946424,0,0,,
2023,"total - federal, estadual e municipal",urbana,PI,MT,9,254.36,14.200000000000001,14.8,18.43,18.31,15.41,10.88,5.21,1.99,0.59,0.19,
2023,total - estadual e municipal,urbana,PI,MT,9,254.36,14.200000000000001,14.8,18.43,18.31,15.41,10.88,5.21,1.99,0.59,0.19,
2021,total - estadual e municipal,total,PI,MT,12,254.73000000000002,27.7,18.55,20.22,17.18,9.4500000000000011,4.54,1.76,0.45,0.11,0.03,0
2021,estadual,total,PI,MT,12,254.74,27.7,18.55,20.2,17.17,9.47,4.55,1.77,0.45,0.11,0.03,0
2011,municipal,total,PI,LP,12,254.88414979880761,26.631201573582221,22.990632572385053,19.042442486720141,15.933849881789563,5.9928298980623254,9.4090435874606566,0,0,0,,
2021,"total - federal, estadual e municipal",total,PI,MT,12,254.95000000000002,27.61,18.5,20.16,17.16,9.53,4.61,1.82,0.45,0.11,0.03,0
2021,"total - federal, estadual, municipal e privada",urbana,PI,MT,9,254.96,15.64,13.58,17.01,18.17,16.19,11.08,4.98,2.16,1.18,0,
2023,total - estadual e municipal,urbana,PI,LP,9,255.01000000000002,15.950000000000001,13.07,16,17.56,17.35,12.39,5.84,1.75,0.1,,
2023,"total - federal, estadual e municipal",urbana,PI,LP,9,255.01000000000002,15.950000000000001,13.07,16,17.56,17.35,12.39,5.84,1.75,0.1,,
2019,municipal,total,PI,MT,9,255.0311288156521,14.613413641728716,14.088000291756316,17.773577584710473,18.73147308137553,15.809047452038042,10.541329173926384,5.1404534760737279,2.2102676375930321,1.0924376607968667,0,
2015,"total - federal, estadual, municipal e privada",total,PI,LP,12,255.04794689073472,31.733634817344686,17.207757084604339,16.934986610832318,14.145625128940782,9.3532834438327548,6.090285322810356,3.1318848165398605,1.1751038776614011,0.22743889743430087,,
2003,"total - federal, estadual e municipal",total,PI,LP,12,255.06415078663119,31.900505774099226,18.396207396681561,16.079225913899712,12.595382849579961,10.224957444856511,6.5684007747920292,2.9773321450040529,1.2143326644904135,0.043655036596774173,,
2021,privada,rural,PI,MT,9,255.26000000000002,11.540000000000001,3.85,26.92,26.92,19.23,7.69,3.85,0,0,0,
2003,estadual,total,PI,LP,12,255.2721,22.222222222222225,11.111111111111112,33.333333333333336,11.111111111111112,22.222222222222225,0,0,0,0,,
2021,total - estadual e municipal,total,PI,MT,14,255.34,26.97,18.63,20.39,17.47,9.72,4.58,1.7,0.42,0.1,0.03,0
2021,estadual,total,PI,MT,14,255.35,26.97,18.63,20.37,17.47,9.73,4.58,1.7,0.42,0.1,0.03,0
2021,total - estadual e municipal,urbana,PI,MT,12,255.98000000000002,26.68,18.43,20.490000000000002,17.36,9.82,4.74,1.86,0.47000000000000003,0.11,0.04,0
2021,estadual,urbana,PI,MT,12,256,26.68,18.44,20.47,17.35,9.84,4.75,1.86,0.47000000000000003,0.11,0.04,0
2021,"total - federal, estadual, municipal e privada",urbana,PI,LP,9,256.05,14.89,13.08,16.990000000000002,18.27,15.93,12.21,6.13,2.41,0.09,,
2015,"total - federal, estadual, municipal e privada",total,PI,MT,12,256.13534506696686,25.351335700890839,17.207757084604339,16.934986610832318,14.145625128940782,9.3532834438327548,6.090285322810356,3.1318848165398605,1.1751038776614011,0.22743889743430087,0,0
2021,"total - federal, estadual e municipal",urbana,PI,MT,12,256.21,26.59,18.38,20.42,17.34,9.91,4.8100000000000005,1.9100000000000001,0.48,0.12,0.04,0
2021,"total - federal, estadual, municipal e privada",rural,PI,MT,13,256.32,27.61,18.64,20.78,15.75,9.7000000000000011,4.7,1.42,1.2,0,0.2,0
2021,"total - federal, estadual e municipal",rural,PI,MT,13,256.32,27.61,18.64,20.78,15.75,9.7000000000000011,4.7,1.42,1.2,0,0.2,0
2023,estadual,total,PI,MT,9,256.55,12.99,13.42,18.89,18.89,16.37,11.16,5.41,2.06,0.61,0.19,
2021,total - estadual e municipal,urbana,PI,MT,14,256.59000000000003,25.97,18.47,20.61,17.68,10.11,4.79,1.79,0.44,0.11,0.03,0
2021,estadual,urbana,PI,MT,14,256.61,25.97,18.48,20.59,17.68,10.120000000000001,4.79,1.8,0.44,0.11,0.03,0
2023,estadual,urbana,PI,MT,9,256.72,12.85,13.4,18.97,18.88,16.34,11.21,5.45,2.08,0.61,0.19,
2013,"total - federal, estadual, municipal e privada",total,PI,MT,12,256.87628844793755,33.003124213215919,18.052613169391677,15.847128763592597,12.049446644372395,8.53802294439559,5.5213754940154454,2.7919966161317498,1.1654668335531921,0.061580164448756337,0,0
2019,"total - federal, estadual, municipal e privada",total,PI,LP,9,257.21506807186205,13.983029046759096,13.281207124290042,16.845581579339481,18.580563526742832,16.127539483645098,12.128744118593639,6.5518727488538326,2.3769257242921347,0.12453664747816981,,
1995,"total - federal, estadual, municipal e privada",total,PI,MT,12,257.31449462763953,26.454242311967395,17.546309224611374,17.118123429209717,15.824257656148189,11.216606162152098,8.1913804337708278,2.9507586335288094,0.61435353253281211,0,0,0
2023,"total - federal, estadual e municipal",rural,PI,LP,13,257.59000000000003,27.28,16.46,20.86,17.330000000000002,10.42,5.73,1.77,0.16,0,,
2021,"total - federal, estadual e municipal",rural,PI,LP,13,257.65,26.580000000000002,16.65,22.990000000000002,14.05,12.21,5.53,1.4000000000000001,0.59,0,,
2021,"total - federal, estadual, municipal e privada",rural,PI,LP,13,257.65,26.580000000000002,16.65,22.990000000000002,14.05,12.21,5.53,1.4000000000000001,0.59,0,,
2011,"total - federal, estadual, municipal e privada",total,PI,MT,12,257.93346840355616,31.841751728972234,17.921874239083696,18.100771172145844,14.183476779427789,8.4142843479992333,6.0356664331506646,2.947119357855235,0.76873666861376644,0.084763398498659534,0,0
2017,"total - federal, estadual, municipal e privada",total,PI,MT,12,257.96560295154819,28.29492664052102,18.063037622763133,17.116121536990732,13.800743587451674,9.1442926611145854,5.4563765420280284,2.8761629680218346,1.01758743122737,0.12015566035206217,0,0
1995,"total - federal, estadual, municipal e privada",total,PI,LP,12,258.56701990133121,26.538210928046169,17.546309224611374,17.118123429209717,15.824257656148189,11.216606162152098,8.1913804337708278,2.9507586335288094,0.61435353253281211,0,,
2021,"total - federal, estadual e municipal",total,PI,MT,14,258.6,25.7,17.95,19.89,17.35,10.22,5.45,2.38,0.77,0.25,0.05,0
2023,total - estadual e municipal,rural,PI,MT,13,258.66,19.88,23.36,24.240000000000002,19.51,9.08,2.7800000000000002,1.16,0,0,0,0
2023,estadual,rural,PI,MT,13,258.66,19.88,23.36,24.240000000000002,19.51,9.08,2.7800000000000002,1.16,0,0,0,0
2001,"total - federal, estadual, municipal e privada",total,PI,LP,12,258.76610784908036,29.970774413712864,15.747957916944506,15.982923341048377,14.45034229781985,10.607035318073047,7.86586957858559,3.7536457872768652,1.3105292786670595,0.31092206787306592,,
2001,"total - federal, estadual e municipal",total,PI,LP,12,258.76610784908036,29.970774413712864,15.747957916944506,15.982923341048377,14.45034229781985,10.607035318073047,7.86586957858559,3.7536457872768652,1.3105292786670595,0.31092206787306592,,
2003,"total - federal, estadual, municipal e privada",total,PI,LP,12,258.97746307085174,30.093267809944759,17.428118542111473,15.517673797322061,12.68791614567702,11.602551385288972,7.5605689299587917,3.5800051268369089,1.4889559244023289,0.040942338456875574,,
2021,total - estadual e municipal,total,PI,LP,12,259.05,25.76,17.81,19.06,16.64,12.1,6.33,1.99,0.3,0.01,,
2021,estadual,total,PI,LP,12,259.1,25.740000000000002,17.78,19.06,16.66,12.120000000000001,6.3500000000000005,1.99,0.3,0.01,,
1999,municipal,total,PI,LP,9,259.13163152527966,11.075470147297983,13.043263676061608,17.350063096159523,21.484694531148314,17.002336415002375,12.682536549155815,5.36882944215,1.7363927171565252,0.25641342586793719,,
2021,total - estadual e municipal,total,PI,MT,13,259.16,22.43,19.09,21.43,19.31,11.38,4.79,1.29,0.22,0.06,0,0
2021,estadual,total,PI,MT,13,259.16,22.43,19.09,21.43,19.31,11.38,4.79,1.29,0.22,0.06,0,0
2021,"total - federal, estadual e municipal",total,PI,LP,12,259.2,25.71,17.75,19.04,16.64,12.120000000000001,6.41,2.0100000000000002,0.3,0.01,,
2019,total - estadual e municipal,total,PI,MT,12,259.20301184768221,25.466358429629818,16.72802795329962,18.836209338114848,16.529087403032083,12.413961442180661,6.9843969369942487,2.5199901626335079,0.46835801265713489,0.020236461186923422,0,0
2019,estadual,total,PI,MT,12,259.234413071028,25.461115839575228,16.69747822857045,18.839868844948665,16.537732865039768,12.426539740454924,6.99026539122938,2.5206620837442104,0.46944787080688155,0.020283550959171528,0,0
1999,total - estadual e municipal,total,PI,MT,9,259.2662196552609,11.703481118264943,17.915488033021838,18.866630904859917,15.318277352133327,15.21816768497697,7.9755418502307629,6.0290784670175865,4.0638517658880886,1.5158876477554519,1.3935951758512628,
1999,"total - federal, estadual e municipal",total,PI,LP,12,259.41153437657613,30.402018942864629,17.922877578694735,15.76851236507064,15.619120234897647,7.7209668997388254,4.5201584900180229,5.689430405868543,1.6784382700439364,0.67847681280283567,,
1999,"total - federal, estadual, municipal e privada",total,PI,LP,12,259.41153437657613,30.402018942864629,17.922877578694735,15.76851236507064,15.619120234897647,7.7209668997388254,4.5201584900180229,5.689430405868543,1.6784382700439364,0.67847681280283567,,
2019,"total - federal, estadual e municipal",total,PI,MT,12,259.511065581258,25.371641929103586,16.666232389919379,18.793175561703329,16.534971450837503,12.458858122235432,7.0579673428474337,2.5753694440553714,0.47948086071029178,0.020139882732698164,0,0
2021,total - estadual e municipal,total,PI,LP,14,259.58,25.19,17.73,19.21,17.07,12.15,6.36,1.98,0.3,0.01,,
2021,estadual,total,PI,LP,14,259.62,25.16,17.71,19.21,17.09,12.16,6.37,1.98,0.3,0.01,,
2021,"total - federal, estadual e municipal",urbana,PI,MT,14,259.88,24.72,17.8,20.07,17.55,10.57,5.68,2.5100000000000002,0.79,0.27,0.05,0
2023,estadual,total,PI,LP,9,259.98,13.93,11.94,14.8,17.27,18.67,14.72,6.6000000000000005,1.97,0.11,,
2023,estadual,urbana,PI,LP,9,260.17,13.85,11.83,14.8,17.3,18.76,14.74,6.63,1.99,0.11,,
2021,total - estadual e municipal,urbana,PI,LP,12,260.32,24.830000000000002,17.490000000000002,19.29,16.97,12.42,6.59,2.08,0.32,0.01,,
2021,estadual,urbana,PI,LP,12,260.37,24.8,17.46,19.29,16.990000000000002,12.43,6.61,2.09,0.32,0.01,,
2021,"total - federal, estadual e municipal",urbana,PI,LP,12,260.47,24.77,17.43,19.26,16.98,12.44,6.68,2.11,0.32,0.01,,
2005,"total - federal, estadual, municipal e privada",total,PI,MT,12,260.48696006832466,33.329556769626976,0,0,0,0,0,0,0,0,0,0
2019,total - estadual e municipal,total,PI,LP,12,260.70801544106786,25.499732289899665,16.72802795329962,18.836209338114848,16.529087403032083,12.413961442180661,6.9843969369942487,2.5199901626335079,0.46835801265713489,0.020236461186923422,,
2019,estadual,total,PI,LP,12,260.73269987567204,25.4977214242449,16.69747822857045,18.839868844948665,16.537732865039768,12.426539740454924,6.99026539122938,2.5206620837442104,0.46944787080688155,0.020283550959171528,,
2021,estadual,urbana,PI,MT,13,260.78000000000003,21.18,18.75,21.41,19.86,12.07,5.1000000000000005,1.36,0.21,0.07,0,0
2021,total - estadual e municipal,urbana,PI,MT,13,260.78000000000003,21.18,18.75,21.41,19.86,12.07,5.1000000000000005,1.36,0.21,0.07,0,0
2021,total - estadual e municipal,urbana,PI,LP,14,260.92,24.21,17.43,19.34,17.45,12.5,6.65,2.08,0.32,0.01,,
2019,"total - federal, estadual e municipal",total,PI,LP,12,260.92561930815913,25.413804944957089,16.666232389919379,18.793175561703329,16.534971450837503,12.458858122235432,7.0579673428474337,2.5753694440553714,0.47948086071029178,0.020139882732698164,,
2021,estadual,urbana,PI,LP,14,260.97,24.18,17.41,19.34,17.47,12.51,6.67,2.09,0.32,0.01,,
2015,municipal,total,PI,LP,12,261.25789195807528,17.249150850916585,18.531568430906272,28.438561436354256,15.966733270926897,19.813986010895963,0,0,0,0,,
2011,municipal,total,PI,MT,12,261.29636610838918,17.222157986121562,22.990632572385053,19.042442486720141,15.933849881789563,5.9928298980623254,9.4090435874606566,0,0,0,0,0
2023,"total - federal, estadual e municipal",rural,PI,MT,13,262.18,19.22,22.78,20.900000000000002,20.28,9.78,3.91,2.96,0.17,0,0,0
2021,"total - federal, estadual e municipal",total,PI,LP,14,262.35,23.98,16.95,18.81,17.18,12.77,7.29,2.58,0.44,0.01,,
2019,"total - federal, estadual, municipal e privada",total,PI,MT,9,262.49735760769352,12.652355203984628,12.50445559224141,16.275350814375603,18.054831570569952,16.397313122036472,11.576485643271793,6.7971880802977616,3.5966725139797422,2.1453474592370458,0,
1997,total - estadual e municipal,total,PI,LP,9,262.7520463872192,12.148320295486748,11.050516497045344,16.848279465754924,16.871187631084108,15.858238185058797,17.627312499484752,7.7500829559078808,1.8460624701774271,0,,
2003,"total - federal, estadual e municipal",total,PI,MT,12,262.78762987539335,27.935053692975721,18.396207396681561,16.079225913899712,12.595382849579961,10.224957444856511,6.5684007747920292,2.9773321450040529,1.2143326644904135,0.043655036596774173,0,0
2021,estadual,total,PI,LP,13,262.9,21.56,17.27,20.150000000000002,19.79,12.47,6.53,1.9100000000000001,0.31,0,,
2021,total - estadual e municipal,total,PI,LP,13,262.9,21.56,17.27,20.150000000000002,19.79,12.47,6.53,1.9100000000000001,0.31,0,,
2021,"total - federal, estadual e municipal",urbana,PI,LP,14,263.67,23.06,16.65,18.89,17.55,13.07,7.59,2.72,0.46,0.01,,
2023,total - estadual e municipal,total,PI,MT,13,264.61,16.61,22.19,24.11,18.57,10.67,4.9,2.08,0.59,0.23,0.05,0
2023,estadual,total,PI,MT,13,264.61,16.61,22.19,24.11,18.57,10.67,4.9,2.08,0.59,0.23,0.05,0
2023,total - estadual e municipal,total,PI,LP,12,264.94,22.71,15.780000000000001,18.47,17.91,13.89,7.8,2.7800000000000002,0.63,0.04,,
2023,estadual,total,PI,LP,12,264.94,22.71,15.780000000000001,18.47,17.91,13.89,7.8,2.7800000000000002,0.63,0.04,,
2021,estadual,urbana,PI,LP,13,265.01,20.02,17.05,19.650000000000002,20.73,13.06,7.04,2.08,0.36,0,,
2021,total - estadual e municipal,urbana,PI,LP,13,265.01,20.02,17.05,19.650000000000002,20.73,13.06,7.04,2.08,0.36,0,,
2023,"total - federal, estadual e municipal",total,PI,LP,12,265.26,22.580000000000002,15.68,18.42,17.900000000000002,13.98,7.91,2.86,0.63,0.04,,
2023,estadual,urbana,PI,MT,13,265.26,16.26,22.06,24.1,18.46,10.84,5.13,2.18,0.66,0.26,0.05,0
2023,total - estadual e municipal,urbana,PI,MT,13,265.26,16.26,22.06,24.1,18.46,10.84,5.13,2.18,0.66,0.26,0.05,0
2023,estadual,total,PI,MT,14,265.28000000000003,18.5,21.13,22.31,17.8,10.73,5.41,2.52,1.01,0.44,0.15,0
2023,total - estadual e municipal,total,PI,MT,14,265.28000000000003,18.5,21.13,22.31,17.8,10.73,5.41,2.52,1.01,0.44,0.15,0
2023,total - estadual e municipal,total,PI,MT,12,265.4,18.84,20.94,22,17.66,10.74,5.5,2.59,1.09,0.48,0.16,0
2023,estadual,total,PI,MT,12,265.4,18.84,20.94,22,17.66,10.74,5.5,2.59,1.09,0.48,0.16,0
2023,estadual,total,PI,LP,14,265.44,22.22,15.610000000000001,18.62,18.21,14.11,7.86,2.75,0.59,0.03,,
